time,active_sessions,buffer_busy_waits,concurrency_wait_time,consistent_gets,cpu_used_by_this_session,db_block_changes,db_block_gets,db_file_scattered_read,db_file_sequential_read,db_time,enqueue_requests,enqueue_waits,execute_count,file_io_service_time,file_io_wait_time,free_buffer_waits,gc_cr_blocks_received,gc_cr_request,gc_current_blocks_received,global_enqueue_gets_async,global_enqueue_gets_sync,library_cache_lock,lock_waiting_sessions,log_buffer_space,log_file_sync,non_idle_wait_time,opened_cursors_cumulative,opened_cursors_current,parse_count_failures,parse_count_hard,parse_count_total,parse_time_cpu,parse_time_elapsed,physical_reads,physical_reads_direct,physical_writes,physical_writes_direct,recursive_calls,redo_size,row_cache_lock,session_logical_reads,user_calls,user_commits,user_rollbacks
2022-06-04 00:00:00,68,0,114,4120,6,201,206,0,0,2,18,0,62,0,5443,0,0,0,0,0,66,0,0,0,0,79942,63,115,0,0,34,0,0,0,0,0,0,154,65229,0,4326,2,0,0
2022-06-04 00:01:00,69,0,0,1,0,0,0,0,0,0,4,0,0,0,1543,0,0,0,0,0,7,0,0,0,0,53065,0,115,0,0,0,0,0,0,0,0,0,7,51,0,1,0,0,0
2022-06-04 00:02:00,70,0,76,39574,15,20,17,0,0,0,14,0,46,0,1467,0,0,0,0,0,151,0,0,0,0,61874,46,116,0,0,40,0,0,0,0,0,0,145,3094,0,39591,0,0,0
2022-06-04 00:03:00,74,0,5883,105800,118,2122,2421,0,25,217,73,0,775,461,285498,0,0,0,0,58,646,0,0,0,0,643607,768,121,0,2,118,1,1,34,0,2,0,1960,326428,0,108222,0,6,0
2022-06-04 00:04:00,72,0,0,1,0,0,0,0,0,0,4,0,0,0,3137,0,0,0,0,0,7,0,0,0,0,42199,0,116,0,0,0,0,0,0,0,1,0,7,75,0,1,0,0,0
2022-06-04 00:05:00,73,0,24,3,1,1,0,0,0,0,5,0,1,0,24204,0,0,0,0,0,9,0,0,0,0,73169,1,116,0,0,0,0,0,0,0,15,0,9,989,0,3,0,0,0
2022-06-04 00:06:00,74,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,31063,0,116,0,0,0,0,0,0,0,0,0,7,2,0,1,0,0,0
2022-06-04 00:07:00,74,0,0,1,0,0,0,0,0,0,4,0,0,0,85,0,0,0,0,0,7,0,0,0,0,42217,0,116,0,0,0,0,0,0,0,0,0,7,12,0,1,0,0,0
2022-06-04 00:08:00,74,0,9,9,0,1,1,0,0,0,4,0,1,119,229288,0,0,0,0,0,12,0,0,0,0,339800,0,116,0,0,0,0,0,0,0,59,0,8,3595,0,10,0,0,0
2022-06-04 00:09:00,74,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,32510,0,116,0,0,0,0,0,0,0,0,0,7,2,0,1,0,0,0
2022-06-04 00:10:00,74,0,182,23,1,6,7,0,0,0,6,0,7,0,1266,0,0,0,0,1,60,0,0,0,0,35486,7,116,0,0,5,0,0,0,0,0,0,37,907,0,30,0,0,0
2022-06-04 00:11:00,74,0,0,3,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,8,0,0,0,0,32245,1,116,0,0,0,0,0,0,0,0,0,9,17,0,3,0,0,0
2022-06-04 00:12:00,74,0,0,596,1,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,32,0,0,0,0,29145,4,116,0,0,2,0,0,0,0,0,0,32,2,0,597,0,0,0
