time,active_sessions,buffer_busy_waits,concurrency_wait_time,consistent_gets,cpu_used_by_this_session,db_block_changes,db_block_gets,db_file_scattered_read,db_file_sequential_read,db_time,enqueue_requests,enqueue_waits,execute_count,file_io_service_time,file_io_wait_time,free_buffer_waits,gc_cr_blocks_received,gc_cr_request,gc_current_blocks_received,global_enqueue_gets_async,global_enqueue_gets_sync,library_cache_lock,lock_waiting_sessions,log_buffer_space,log_file_sync,non_idle_wait_time,opened_cursors_cumulative,opened_cursors_current,parse_count_failures,parse_count_hard,parse_count_total,parse_time_cpu,parse_time_elapsed,physical_reads,physical_reads_direct,physical_writes,physical_writes_direct,recursive_calls,redo_size,row_cache_lock,session_logical_reads,user_calls,user_commits,user_rollbacks
2022-05-08 00:00:00,69,0,824,3870,9,196,206,0,0,3,14,0,42,0,11663,0,0,0,0,0,64,0,0,0,0,256241,43,124,0,1,19,0,0,0,0,0,0,109,69509,0,4076,2,0,0
2022-05-08 00:01:00,70,0,0,1,1,0,0,0,0,0,4,0,0,0,14516,0,0,0,0,0,7,0,0,0,0,154107,0,125,0,0,0,0,0,0,0,0,0,7,40,0,1,0,0,0
2022-05-08 00:02:00,72,0,3072,45863,32,536,555,0,22,210,46,0,456,0,240977,0,0,0,0,25,455,0,0,0,0,729857,454,128,0,1,110,1,2,13,0,1,0,1137,87328,0,46418,0,2,0
2022-05-08 00:03:00,71,0,29,598,2,7,17,0,0,0,21,0,6,95,30849,0,0,0,0,0,21,0,0,0,0,185746,6,125,0,0,2,0,0,0,0,1,0,34,404,0,615,0,0,0
2022-05-08 00:04:00,70,0,0,2,0,0,0,0,0,0,56,0,0,0,18575,0,0,0,0,0,18,0,0,0,0,114570,0,125,0,0,0,0,0,0,0,1,0,9,151,0,2,0,0,0
2022-05-08 00:05:00,70,0,8,2,1,0,0,0,0,0,55,0,1,0,46170,0,0,0,0,0,18,0,0,0,0,144491,0,124,0,0,0,0,0,0,0,15,0,10,923,0,2,0,0,0
2022-05-08 00:06:00,71,0,0,1,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,18,0,0,0,0,101819,0,124,0,0,0,0,0,0,0,0,0,8,2,0,1,0,0,0
2022-05-08 00:07:00,71,0,5,8,1,0,1,0,0,0,56,0,0,0,148217,0,0,0,0,0,22,0,0,0,0,255938,0,124,0,0,0,0,0,0,0,26,0,9,1764,0,9,0,0,0
2022-05-08 00:08:00,71,0,0,1,0,0,0,0,0,0,55,0,0,0,7684,0,0,0,0,0,18,0,0,0,0,109175,0,124,0,0,0,0,0,0,0,0,0,8,35,0,1,0,0,0
2022-05-08 00:09:00,71,0,4,2,0,1,1,0,0,0,56,0,0,0,22,0,0,0,0,0,18,0,0,0,0,82223,0,124,0,0,0,0,0,0,0,0,0,9,163,0,3,0,0,0
2022-05-08 00:10:00,71,0,191,32,1,9,12,0,0,1,57,0,7,0,3620,0,0,0,0,1,70,0,0,0,0,121178,7,124,0,0,5,0,0,0,0,0,0,38,1221,0,44,0,0,0
2022-05-08 00:11:00,71,0,21,177,2,11,8,0,0,0,60,0,34,0,0,0,0,0,0,0,24,0,0,0,0,170189,33,124,0,0,31,0,0,0,0,0,0,105,1765,0,185,0,0,0
2022-05-08 00:12:00,72,0,14138,46451,44,2024,2266,0,0,157,94,0,590,9,21125,0,0,0,0,36,509,1,0,0,0,648338,580,126,0,1,112,1,2,0,0,0,0,1540,321493,0,48717,0,2,0
2022-05-08 00:13:00,71,0,9,11,1,6,16,0,1,50,56,0,3,95,20364,0,0,0,0,0,21,0,0,0,0,217558,3,124,0,0,1,0,0,0,0,0,0,14,216,0,27,0,0,0
2022-05-08 00:14:00,71,0,32,2,0,0,0,0,0,0,55,0,0,0,1943,0,0,0,0,0,18,0,0,0,0,124752,0,124,0,0,0,0,0,0,0,0,0,8,181,0,2,0,0,0
2022-05-08 00:15:00,71,0,172,25447,15,79,543,0,0,45,68,0,5,0,2820576,0,0,0,0,1,60,0,0,0,0,525229,5,126,0,0,3,0,0,31,0,415,413,32,14972,0,25990,1,0,0
2022-05-08 00:16:00,71,0,4,11,1,12,32,0,0,0,56,0,3,95,15538,0,0,0,0,0,23,0,0,0,0,132253,3,124,0,0,1,0,0,0,0,2,0,14,361,0,44,0,0,0
2022-05-08 00:17:00,72,0,8,8,0,0,0,0,0,0,55,0,0,89,364262,0,0,0,0,0,22,0,0,0,0,505154,0,124,0,0,0,0,0,0,0,54,0,9,3023,0,9,0,0,0
2022-05-08 00:18:00,71,0,0,1,1,0,0,0,0,0,56,0,0,0,6461,0,0,0,0,0,18,0,0,0,0,104924,0,121,0,0,0,0,0,0,0,0,0,9,31,0,1,0,0,0
2022-05-08 00:19:00,71,0,0,2,0,0,0,0,0,0,55,0,0,0,1140,0,0,0,0,0,18,0,0,0,0,149338,0,120,0,0,0,0,0,0,0,0,0,9,433,0,2,0,0,0
2022-05-08 00:20:00,71,0,5990,244,4,0,0,0,3,6,59,0,63,0,148156,0,0,0,0,0,97,0,0,0,0,342666,62,120,0,4,7,1,5,1,0,5,0,151,378,0,244,0,0,0
2022-05-08 00:21:00,71,0,1,1,0,0,0,0,0,0,55,0,0,0,2951,0,0,0,0,0,18,0,0,0,0,138153,0,120,0,0,0,0,0,0,0,0,0,8,9,0,1,0,0,0
2022-05-08 00:22:00,74,0,3364,44772,65,768,930,0,0,271,95,0,593,0,9386,0,0,0,0,19,2942,0,0,0,0,408792,570,125,0,14,142,5,5,0,0,0,0,1622,112846,0,45703,1,1,0
2022-05-08 00:23:00,72,0,29,288,6,7,17,0,0,100,8,0,39,95,4350,0,0,0,0,0,183,0,0,0,0,75848,32,121,0,3,14,0,0,0,0,0,0,183,218,0,305,0,0,0
2022-05-08 00:24:00,72,0,1,7,0,0,0,0,0,0,4,0,2,0,1482,0,0,0,0,0,11,0,0,0,0,107619,2,121,0,0,0,0,0,0,0,0,0,10,137,0,7,0,0,0
2022-05-08 00:25:00,71,0,0,2,0,0,0,0,0,0,4,0,1,0,2993,0,0,0,0,0,8,0,0,0,0,78476,0,120,0,0,0,0,0,0,0,0,0,9,34,0,2,0,0,0
2022-05-08 00:26:00,71,0,12,834,3,30,20,0,0,0,15,0,52,0,0,0,0,0,0,0,66,0,0,0,0,114395,51,120,0,1,42,0,0,0,0,0,0,191,4536,0,854,0,0,0
2022-05-08 00:27:00,69,0,18,16,0,0,1,0,0,0,4,0,2,0,57242,0,0,0,0,0,14,0,0,0,0,117154,2,120,0,0,0,0,0,0,0,28,0,11,1783,0,17,0,0,0
2022-05-08 00:28:00,69,0,0,1,0,0,0,0,0,0,4,0,0,0,368,0,0,0,0,0,7,0,0,0,0,33514,0,120,0,0,0,0,0,0,0,0,0,7,28,0,1,0,0,0
2022-05-08 00:29:00,69,0,0,2,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,65974,0,120,0,0,0,0,0,0,0,0,0,7,94,0,2,0,0,0
2022-05-08 00:30:00,69,0,0,43,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,10,0,0,0,0,112159,2,120,0,0,0,0,0,0,0,0,0,10,2,0,43,0,0,0
2022-05-08 00:31:00,70,0,865,70,2,101,107,0,0,47,48,0,58,0,12060,0,0,0,0,0,52,0,0,0,44,969885,58,123,0,0,56,0,0,0,0,0,0,35,17325,0,178,110,17,0
2022-05-08 00:32:00,73,0,3958,45028,36,2099,2334,0,0,238,90,0,645,114,31187,0,0,0,0,36,581,0,0,0,93,2178021,636,125,0,3,169,1,2,0,0,1,0,1534,336692,0,47363,101,18,0
2022-05-08 00:33:00,71,0,1,62,1,87,93,0,0,116,43,0,52,0,0,0,0,0,0,0,33,0,0,0,65,1336938,52,123,0,0,50,0,0,0,0,0,0,25,16270,0,155,100,15,0
2022-05-08 00:34:00,72,0,7,55,2,83,88,0,0,109,40,0,49,0,2718,0,0,0,0,0,29,0,0,0,108,1939565,49,123,0,0,48,0,0,0,0,0,0,22,14313,0,143,97,14,0
2022-05-08 00:35:00,72,0,50,61,2,91,97,0,0,32,45,0,55,0,0,0,0,0,0,0,33,0,0,0,30,714692,55,123,0,0,54,0,0,0,0,0,0,25,16297,0,159,108,16,0
