time,active_sessions,buffer_busy_waits,concurrency_wait_time,consistent_gets,cpu_used_by_this_session,db_block_changes,db_block_gets,db_file_scattered_read,db_file_sequential_read,db_time,enqueue_requests,enqueue_waits,execute_count,file_io_service_time,file_io_wait_time,free_buffer_waits,gc_cr_blocks_received,gc_cr_request,gc_current_blocks_received,global_enqueue_gets_async,global_enqueue_gets_sync,library_cache_lock,lock_waiting_sessions,log_buffer_space,log_file_sync,non_idle_wait_time,opened_cursors_cumulative,opened_cursors_current,parse_count_failures,parse_count_hard,parse_count_total,parse_time_cpu,parse_time_elapsed,physical_reads,physical_reads_direct,physical_writes,physical_writes_direct,recursive_calls,redo_size,row_cache_lock,session_logical_reads,user_calls,user_commits,user_rollbacks
2022-04-18 00:00:00,70,0,176,4031,6,191,201,0,0,2,65,0,46,0,11638,0,0,0,0,0,100,0,0,0,0,155296,46,134,0,1,19,0,0,0,0,0,0,118,65470,0,4233,2,0,0
2022-04-18 00:01:00,70,0,0,239,1,0,0,0,0,0,56,0,0,0,20492,0,0,0,0,0,18,0,0,0,0,173792,0,133,0,0,0,0,0,0,0,0,0,9,58,0,239,0,0,0
2022-04-18 00:02:00,71,0,5,476,1,0,0,0,0,0,56,0,1,0,17310,0,0,0,0,0,19,0,0,0,0,172679,0,133,0,0,0,0,0,0,0,0,0,9,47,0,476,0,0,0
2022-04-18 00:03:00,73,0,3709,44585,27,902,945,0,14,49,115,0,566,8,159107,0,0,0,0,36,599,0,0,0,0,506448,565,136,0,3,119,1,2,10,0,1,0,1304,146617,0,45531,0,5,0
2022-04-18 00:04:00,73,0,28,493,2,8,18,0,0,150,57,0,4,84,34198,0,0,0,0,0,28,0,0,0,0,223968,4,133,0,0,1,0,0,0,0,1,0,16,614,0,512,0,0,0
2022-04-18 00:05:00,74,0,29,239,1,1,1,0,0,0,56,0,1,0,1329,0,0,0,0,0,19,0,0,0,0,134214,0,133,0,0,0,0,0,0,0,0,0,9,488,0,240,0,0,0
2022-04-18 00:06:00,75,0,0,476,0,0,0,0,0,0,55,0,0,0,133031,0,0,0,0,0,18,0,0,0,0,273333,0,133,0,0,0,0,0,0,0,15,0,8,821,0,476,0,0,0
2022-04-18 00:07:00,75,0,0,239,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,18,0,0,0,0,133219,0,133,0,0,0,0,0,0,0,0,0,9,2,0,239,0,0,0
2022-04-18 00:08:00,74,0,7,483,1,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,18,0,0,0,0,134392,0,133,0,0,0,0,0,0,0,0,0,9,31,0,483,0,0,0
2022-04-18 00:09:00,74,0,0,240,1,0,0,0,0,0,55,0,1,0,560593,0,0,0,0,0,22,0,0,0,0,729813,1,133,0,0,0,0,0,0,0,35,0,9,2159,0,241,0,0,0
2022-04-18 00:10:00,75,0,152,502,2,6,7,0,0,2,58,0,9,0,10505,0,0,0,0,1,73,0,0,0,0,166645,8,134,0,1,5,0,0,0,0,0,0,41,1017,0,510,1,0,0
2022-04-18 00:11:00,75,0,11,332,2,11,7,0,0,0,59,0,20,0,3020,0,0,0,0,0,23,0,0,0,0,146451,19,134,0,0,17,0,0,0,0,0,0,63,1670,0,340,0,0,0
2022-04-18 00:12:00,75,0,0,239,1,0,0,0,0,0,56,0,1,0,0,0,0,0,0,0,18,0,0,0,0,152824,0,134,0,0,0,0,0,0,0,0,0,9,2,0,239,0,0,0
2022-04-18 00:13:00,76,0,3519,42473,29,605,743,0,0,36,81,0,376,25,20512,0,0,0,0,17,349,0,0,0,0,272254,374,135,0,1,64,1,1,3,0,0,0,850,88381,0,43216,0,1,0
2022-04-18 00:14:00,74,0,0,483,1,0,0,0,0,150,55,0,1,0,360,0,0,0,0,0,22,0,0,0,0,95436,0,127,0,0,0,0,0,0,0,0,0,9,148,0,484,0,0,0
2022-04-18 00:15:00,74,0,137,25331,14,94,611,1,1,39,70,0,10,169,1989931,0,0,0,0,1,70,0,0,0,0,428406,11,129,0,0,5,0,0,31,0,449,447,42,16046,0,25943,1,0,0
2022-04-18 00:16:00,73,0,48,476,1,0,0,0,0,0,56,0,1,0,2699,0,0,0,0,0,18,0,0,0,0,69250,0,127,0,0,0,0,0,0,0,2,0,9,110,0,476,0,0,0
2022-04-18 00:17:00,72,0,0,239,1,0,0,0,0,0,55,0,1,0,0,0,0,0,0,0,18,0,0,0,0,113358,0,127,0,0,0,0,0,0,0,0,0,9,2,0,239,0,0,0
2022-04-18 00:18:00,71,0,4,483,1,0,0,0,0,0,56,0,1,0,42412,0,0,0,0,0,18,0,0,0,0,92054,0,126,0,0,0,0,0,0,0,7,0,9,491,0,483,0,0,0
2022-04-18 00:19:00,71,0,0,247,1,0,0,0,0,0,56,0,1,0,66623,0,0,0,0,0,22,0,0,0,0,169221,0,126,0,0,0,0,0,0,0,17,0,9,1150,0,247,0,0,0
2022-04-18 00:20:00,71,0,3190,705,4,1,1,0,2,4,59,0,64,0,110727,0,0,0,0,0,95,0,0,0,0,264774,64,127,0,3,7,1,3,1,0,5,0,141,472,0,706,0,0,0
2022-04-18 00:21:00,71,0,0,871,2,0,0,0,0,0,55,0,16,0,14197,0,0,0,0,0,63,0,0,0,0,173200,17,127,0,0,5,0,0,0,0,0,0,78,41,0,871,0,0,0
2022-04-18 00:22:00,72,0,45,524,1,1,1,0,0,130,54,0,11,0,5639,0,0,0,0,0,53,0,0,0,0,175437,10,126,0,1,4,0,0,0,0,0,0,53,204,0,525,0,0,0
2022-04-18 00:23:00,72,0,1716,5442,38,311,317,0,1,119,37,0,423,0,18823,0,0,0,0,12,2647,0,0,0,0,350768,404,128,0,8,94,3,4,1,0,0,0,1228,63692,0,5760,0,1,0
2022-04-18 00:24:00,72,0,455,37364,21,252,338,0,1,203,19,0,134,84,21995,0,0,0,0,4,434,0,0,0,0,199244,124,129,0,8,35,0,1,1,0,0,0,395,33561,0,37702,0,0,0
2022-04-18 00:25:00,71,0,0,239,0,0,0,0,0,0,4,0,0,0,6842,0,0,0,0,0,7,0,0,0,0,160704,0,127,0,0,0,0,0,0,0,0,0,7,146,0,239,0,0,0
2022-04-18 00:26:00,71,0,0,625,2,29,19,0,0,0,14,0,31,0,1060,0,0,0,0,0,26,0,0,0,0,137283,28,127,0,0,25,0,0,0,0,0,0,98,4374,0,644,0,0,0
2022-04-18 00:27:00,70,0,0,241,0,0,0,0,0,0,4,0,1,0,2297,0,0,0,0,0,8,0,0,0,0,110291,1,126,0,0,0,0,0,0,0,0,0,9,25,0,241,0,0,0
2022-04-18 00:28:00,69,0,0,483,0,0,0,0,0,0,4,0,0,0,285,0,0,0,0,0,8,0,0,0,0,159843,0,126,0,0,0,0,0,0,0,0,0,7,9,0,483,0,0,0
2022-04-18 00:29:00,68,0,3,13,0,0,1,0,0,0,4,0,1,0,230279,0,0,0,0,0,14,0,0,0,0,373141,1,125,0,0,0,0,0,0,0,30,0,10,1876,0,14,0,0,0
2022-04-18 00:30:00,68,0,0,476,1,0,0,0,0,0,4,0,0,0,4406,0,0,0,0,0,7,0,0,0,0,122689,0,126,0,0,0,0,0,0,0,0,0,7,96,0,477,0,0,0
2022-04-18 00:31:00,68,0,17,303,2,94,99,0,1,81,45,0,54,0,18817,0,0,0,0,0,48,0,0,0,79,1300171,54,126,0,0,53,0,0,0,0,0,0,31,16258,0,403,105,16,0
2022-04-18 00:32:00,68,0,2,538,2,93,97,0,0,38,46,0,56,0,0,0,0,0,0,0,32,0,0,0,37,736452,55,126,0,0,55,0,0,0,0,0,0,24,16242,0,636,110,16,0
2022-04-18 00:33:00,71,0,3727,54782,31,2405,2676,0,0,90,92,0,659,16,12175,0,0,0,0,39,980,0,0,0,83,1482049,649,131,0,4,149,2,3,0,0,0,0,1645,380564,0,57458,105,19,0
