time,active_sessions,buffer_busy_waits,concurrency_wait_time,consistent_gets,cpu_used_by_this_session,db_block_changes,db_block_gets,db_file_scattered_read,db_file_sequential_read,db_time,enqueue_requests,enqueue_waits,execute_count,file_io_service_time,file_io_wait_time,free_buffer_waits,gc_cr_blocks_received,gc_cr_request,gc_current_blocks_received,global_enqueue_gets_async,global_enqueue_gets_sync,library_cache_lock,lock_waiting_sessions,log_buffer_space,log_file_sync,non_idle_wait_time,opened_cursors_cumulative,opened_cursors_current,parse_count_failures,parse_count_hard,parse_count_total,parse_time_cpu,parse_time_elapsed,physical_reads,physical_reads_direct,physical_writes,physical_writes_direct,recursive_calls,redo_size,row_cache_lock,session_logical_reads,user_calls,user_commits,user_rollbacks
2022-07-09 00:00:00,75,0,4583,53583,37,1207,1243,0,41,133,80,0,637,25,431577,0,0,0,0,41,679,0,0,0,0,879320,635,135,0,4,138,1,2,34,0,3,1,1690,232976,0,54826,2,6,0
2022-07-09 00:01:00,74,0,36,29,1,26,65,0,1,100,7,0,8,258,31370,0,0,0,0,0,19,0,0,0,0,122539,8,129,0,0,2,0,0,0,0,1,0,23,1000,0,94,0,0,0
2022-07-09 00:02:00,75,0,0,588,1,0,0,0,0,0,7,0,3,0,679,0,0,0,0,0,13,0,0,0,0,45325,3,129,0,0,1,0,0,0,0,0,0,28,43,0,588,0,0,0
2022-07-09 00:03:00,74,0,0,2,0,0,0,0,0,0,56,0,0,5,1165,0,0,0,0,0,18,0,0,0,0,40010,0,129,0,0,0,0,0,0,0,2,0,9,199,0,2,0,0,0
2022-07-09 00:04:00,73,0,0,1,1,0,0,0,0,0,55,0,0,0,4095,0,0,0,0,0,18,0,0,0,0,45076,0,129,0,0,0,0,0,0,0,0,0,8,41,0,1,0,0,0
2022-07-09 00:05:00,74,0,353,2,1,1,1,0,0,0,56,0,1,323,90117,0,0,0,0,0,27,0,0,0,0,150510,0,129,0,0,0,0,0,0,0,49,0,10,3092,0,4,0,0,0
2022-07-09 00:06:00,75,0,2,1,0,0,0,0,0,0,56,0,0,4,794,0,0,0,0,0,18,0,0,0,0,35350,0,129,0,0,0,0,0,0,0,0,0,8,70,0,1,0,0,0
2022-07-09 00:07:00,75,0,0,1,1,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,18,0,0,0,0,32229,0,129,0,0,0,0,0,0,0,0,0,8,2,0,1,0,0,0
2022-07-09 00:08:00,74,0,0,10,0,0,0,0,0,0,56,0,1,0,238,0,0,0,0,0,18,0,0,0,0,39093,1,127,0,0,0,0,0,0,0,0,0,9,45,0,10,0,0,0
2022-07-09 00:09:00,74,0,0,1,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,18,0,0,0,0,35007,0,126,0,0,0,0,0,0,0,0,0,8,2,0,1,0,0,0
2022-07-09 00:10:00,75,0,2722,47517,32,820,943,0,0,138,88,0,392,8,6314,0,0,0,0,20,418,0,0,0,0,157506,389,127,0,1,63,1,1,0,0,0,0,916,123908,0,48460,1,2,0
2022-07-09 00:11:00,74,0,3,11,1,6,15,0,0,50,57,0,3,87,8730,0,0,0,0,0,21,0,0,0,0,73673,3,126,0,0,1,0,0,0,0,0,0,14,223,0,26,0,0,0
2022-07-09 00:12:00,74,0,7,55,1,5,4,0,0,0,58,0,12,0,0,0,0,0,0,0,23,0,0,0,0,34739,12,126,0,0,10,0,0,0,0,0,0,42,857,0,59,0,0,0
2022-07-09 00:13:00,74,0,0,2,0,0,0,0,0,0,55,0,0,0,440,0,0,0,0,0,18,0,0,0,0,34603,0,126,0,0,0,0,0,0,0,0,0,9,68,0,2,0,0,0
2022-07-09 00:14:00,74,0,0,1,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,18,0,0,0,0,31754,0,126,0,0,0,0,0,0,0,0,0,8,2,0,1,0,0,0
2022-07-09 00:15:00,72,0,194,27416,17,83,665,0,0,56,72,0,5,5457,3096575,0,0,0,0,1,68,0,0,0,0,702106,5,127,0,0,3,0,0,457,424,988,955,36,19085,0,28082,1,0,0
2022-07-09 00:16:00,72,0,3,21,1,25,71,0,0,0,56,0,3,87,3083,0,0,0,0,0,25,0,0,0,0,45284,3,125,0,0,1,0,0,0,0,0,0,14,417,0,93,0,0,0
2022-07-09 00:17:00,71,0,12,779,2,4,3,0,0,0,58,0,11,0,0,0,0,0,0,0,26,0,0,0,0,43218,11,125,0,0,9,0,0,0,0,0,0,40,610,0,782,0,0,0
2022-07-09 00:18:00,71,0,0,10,0,0,0,0,0,0,56,0,1,0,281,0,0,0,0,0,18,0,0,0,0,33525,1,125,0,0,0,0,0,0,0,0,0,9,120,0,11,0,0,0
2022-07-09 00:19:00,71,0,11,10204,1,0,0,0,0,0,56,0,3,0,0,0,0,0,0,0,212,0,0,0,0,44365,3,126,0,0,1,0,0,0,0,0,0,17,21,0,10204,0,0,0
