time,active_sessions,buffer_busy_waits,concurrency_wait_time,consistent_gets,cpu_used_by_this_session,db_block_changes,db_block_gets,db_file_scattered_read,db_file_sequential_read,db_time,enqueue_requests,enqueue_waits,execute_count,file_io_service_time,file_io_wait_time,free_buffer_waits,gc_cr_blocks_received,gc_cr_request,gc_current_blocks_received,global_enqueue_gets_async,global_enqueue_gets_sync,library_cache_lock,lock_waiting_sessions,log_buffer_space,log_file_sync,non_idle_wait_time,opened_cursors_cumulative,opened_cursors_current,parse_count_failures,parse_count_hard,parse_count_total,parse_time_cpu,parse_time_elapsed,physical_reads,physical_reads_direct,physical_writes,physical_writes_direct,recursive_calls,redo_size,row_cache_lock,session_logical_reads,user_calls,user_commits,user_rollbacks
2022-06-17 00:00:00,68,0,80,4053,7,196,206,0,0,3,14,0,47,0,6367,0,0,0,0,0,89,0,0,0,0,90324,48,111,0,1,18,0,0,0,0,3,0,119,68674,0,4260,2,0,0
2022-06-17 00:01:00,68,0,0,2,0,0,0,0,0,0,4,0,0,0,15606,0,0,0,0,0,7,0,0,0,0,102614,0,111,0,0,0,0,0,0,0,3,0,7,183,0,2,0,0,0
2022-06-17 00:02:00,69,0,0,1,0,0,0,0,0,0,4,0,0,0,5204,0,0,0,0,0,8,0,0,0,0,41725,0,111,0,0,0,0,0,0,0,2,0,8,142,0,1,0,0,0
2022-06-17 00:03:00,71,0,1,8,0,0,0,0,0,0,4,0,0,0,46908,0,0,0,0,0,7,0,0,0,0,95381,0,111,0,0,0,0,0,0,0,24,0,8,1364,0,8,0,0,0
2022-06-17 00:04:00,72,0,0,3,0,0,0,0,0,0,3,0,0,0,15409,0,0,0,0,0,15,0,0,0,0,65613,0,111,0,0,0,0,0,0,0,4,0,7,348,0,3,0,0,0
2022-06-17 00:05:00,72,0,34,588,1,0,0,0,0,0,30,0,3,0,30166,0,0,0,0,0,19,0,0,0,0,73557,3,111,0,0,1,0,0,0,0,16,0,26,997,0,588,0,0,0
2022-06-17 00:06:00,73,0,155,2,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,18,0,0,0,0,34147,0,111,0,0,0,0,0,0,0,0,0,9,68,0,2,0,0,0
2022-06-17 00:07:00,73,0,0,2,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,18,0,0,0,0,32252,0,111,0,0,0,0,0,0,0,0,0,9,2,0,2,0,0,0
2022-06-17 00:08:00,73,0,4156,39792,17,1735,2291,0,16,20,117,0,613,8,163520,0,0,0,0,40,642,0,0,0,0,445280,610,114,0,2,150,1,1,25,0,0,0,1343,242686,0,42084,0,5,0
2022-06-17 00:09:00,74,0,42,41210,14,19,42,0,0,181,60,0,11,261,5124,0,0,0,0,0,229,0,0,0,0,45942,11,111,0,0,4,0,0,0,0,0,0,36,1165,0,41252,0,0,0
2022-06-17 00:10:00,73,0,149,62752,95,51,162,0,0,0,58,0,10,87,4107,0,0,0,0,1,74,0,0,0,0,72168,10,112,0,0,6,0,0,0,0,1,0,48,1157,0,62914,0,0,0
2022-06-17 00:11:00,73,0,6,22,2,29,79,0,0,0,58,0,5,174,12236,0,0,0,0,0,26,0,0,0,0,95874,6,111,0,0,1,0,0,0,0,0,0,19,533,0,101,0,0,0
2022-06-17 00:12:00,73,0,0,2,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,18,0,0,0,0,38056,0,111,0,0,0,0,0,0,0,0,0,9,2,0,2,0,0,0
2022-06-17 00:13:00,73,0,13,172,2,12,8,0,0,0,60,0,32,0,54277,0,0,0,0,0,24,0,0,0,0,97476,31,111,0,0,29,0,0,0,0,26,0,99,3507,0,181,0,0,0
2022-06-17 00:14:00,73,0,0,3,0,0,0,0,0,0,55,0,0,0,55025,0,0,0,0,0,22,0,0,0,0,91803,0,111,0,0,0,0,0,0,0,28,0,9,1475,0,3,0,0,0
2022-06-17 00:15:00,72,0,167,26873,18,89,678,0,0,54,73,0,8,5887,2267760,0,0,0,0,1,68,0,0,0,0,506290,8,113,0,0,4,0,0,459,426,958,958,40,17417,0,27551,0,0,0
2022-06-17 00:16:00,71,0,10,15,1,23,66,0,0,0,57,0,3,87,3063,0,0,0,0,0,24,0,0,0,0,41417,3,110,0,0,1,0,0,0,0,0,0,14,415,0,81,0,0,0
2022-06-17 00:17:00,71,0,0,2,1,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,18,0,0,0,0,35157,0,110,0,0,0,0,0,0,0,0,0,9,2,0,2,0,0,0
2022-06-17 00:18:00,71,0,2838,7275,20,804,844,2,0,3,85,0,444,17,36134,0,0,0,0,21,402,0,0,0,0,162131,440,110,0,1,93,1,1,109,0,1,0,1093,131737,0,8119,0,2,0
2022-06-17 00:19:00,72,0,85,39720,16,583,841,0,0,189,60,0,15,87,5335,0,0,0,0,0,44,0,0,0,0,58083,15,110,0,0,6,0,0,0,0,0,0,44,76650,0,40562,0,0,0
2022-06-17 00:20:00,71,0,798,202,2,0,0,0,1,2,59,0,55,0,25409,0,0,0,0,0,87,0,0,0,0,90389,55,110,0,3,5,0,2,1,0,7,0,125,475,0,203,0,0,0
2022-06-17 00:21:00,71,0,4,21,0,0,0,0,0,0,55,0,6,0,467,0,0,0,0,0,22,0,0,0,0,71164,6,110,0,0,0,0,0,0,0,0,0,18,89,0,21,0,0,0
2022-06-17 00:22:00,72,0,48,62,1,1,1,0,0,132,55,0,14,0,0,0,0,0,0,0,55,0,0,0,0,44311,14,109,0,1,4,0,0,0,0,0,0,59,205,0,63,0,0,0
2022-06-17 00:23:00,71,0,3,15,1,0,0,0,0,100,4,0,2,0,19134,0,0,0,0,0,10,0,0,0,0,68186,2,109,0,0,1,0,0,0,0,11,0,17,699,0,15,0,0,0
