time,active_sessions,buffer_busy_waits,concurrency_wait_time,consistent_gets,cpu_used_by_this_session,db_block_changes,db_block_gets,db_file_scattered_read,db_file_sequential_read,db_time,enqueue_requests,enqueue_waits,execute_count,file_io_service_time,file_io_wait_time,free_buffer_waits,gc_cr_blocks_received,gc_cr_request,gc_current_blocks_received,global_enqueue_gets_async,global_enqueue_gets_sync,library_cache_lock,lock_waiting_sessions,log_buffer_space,log_file_sync,non_idle_wait_time,opened_cursors_cumulative,opened_cursors_current,parse_count_failures,parse_count_hard,parse_count_total,parse_time_cpu,parse_time_elapsed,physical_reads,physical_reads_direct,physical_writes,physical_writes_direct,recursive_calls,redo_size,row_cache_lock,session_logical_reads,user_calls,user_commits,user_rollbacks
2022-05-07 00:00:00,67,0,69,3842,7,184,196,0,0,3,12,0,40,0,4325,0,0,0,0,0,86,0,0,0,0,68180,40,124,0,1,14,0,0,0,0,1,0,97,66232,0,4038,2,0,0
2022-05-07 00:01:00,68,0,0,587,1,0,0,0,0,0,29,0,3,0,857,0,0,0,0,0,17,0,0,0,0,36738,2,124,0,0,1,0,0,0,0,0,0,26,46,0,587,0,0,0
2022-05-07 00:02:00,69,0,0,2,0,0,0,0,0,0,56,0,0,0,1126,0,0,0,0,0,18,0,0,0,0,38332,0,124,0,0,0,0,0,0,0,0,0,9,28,0,2,0,0,0
2022-05-07 00:03:00,69,0,0,11,1,0,0,0,0,0,56,0,1,0,51843,0,0,0,0,0,23,0,0,0,0,89977,0,124,0,0,0,0,0,0,0,22,0,10,1578,0,12,0,0,0
2022-05-07 00:04:00,70,0,0,1,1,0,0,0,0,0,55,0,0,0,985,0,0,0,0,0,18,0,0,0,0,38966,0,124,0,0,0,0,0,0,0,1,0,9,65,0,1,0,0,0
2022-05-07 00:05:00,71,0,10,2,0,0,0,0,0,0,56,0,0,0,4435,0,0,0,0,0,18,0,0,0,0,47290,0,124,0,0,0,0,0,0,0,1,0,9,178,0,2,0,0,0
2022-05-07 00:06:00,71,0,0,2,0,0,0,0,0,0,56,0,0,0,48848,0,0,0,0,0,21,0,0,0,0,128471,0,124,0,0,0,0,0,0,0,11,0,9,729,0,2,0,0,0
2022-05-07 00:07:00,71,0,0,1,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,18,0,0,0,0,27435,0,124,0,0,0,0,0,0,0,0,0,8,2,0,1,0,0,0
2022-05-07 00:08:00,73,0,4350,47567,36,1347,1612,0,25,214,124,0,654,305,263341,0,0,0,0,40,629,0,0,0,0,547081,651,127,0,2,182,1,2,50,0,1,0,1525,200242,0,49180,0,5,0
2022-05-07 00:09:00,71,0,0,8,0,0,0,0,0,0,56,0,1,0,1206,0,0,0,0,0,18,0,0,0,0,34309,1,123,0,0,0,0,0,1,0,0,0,13,2,0,8,0,0,0
2022-05-07 00:10:00,71,0,256,28,1,8,10,0,0,0,57,0,8,0,1107,0,0,0,0,1,72,0,0,0,0,47314,8,123,0,0,5,0,0,0,0,0,0,39,1437,0,39,0,0,0
2022-05-07 00:11:00,71,0,0,2,0,0,0,0,0,0,56,0,0,0,466,0,0,0,0,0,18,0,0,0,0,36724,0,123,0,0,0,0,0,0,0,0,0,9,82,0,2,0,0,0
2022-05-07 00:12:00,71,0,0,1,0,0,0,0,0,0,56,0,0,0,168,0,0,0,0,0,18,0,0,0,0,33151,0,123,0,0,0,0,0,0,0,0,0,8,11,0,1,0,0,0
2022-05-07 00:13:00,69,0,6,2,0,0,0,0,0,0,55,0,0,0,101244,0,0,0,0,0,22,0,0,0,0,151306,0,123,0,0,0,0,0,0,0,46,0,9,2692,0,2,0,0,0
2022-05-07 00:14:00,69,0,0,1,0,0,0,0,0,0,56,0,0,0,615,0,0,0,0,0,18,0,0,0,0,32386,0,123,0,0,0,0,0,0,0,0,0,8,27,0,1,0,0,0
2022-05-07 00:15:00,70,0,142,25877,18,103,718,0,0,53,72,0,8,6468,1931766,0,0,0,0,1,69,0,0,0,0,481680,8,125,0,0,4,0,0,459,428,957,957,41,17328,0,26596,0,0,0
2022-05-07 00:16:00,70,0,0,2,1,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,18,0,0,0,0,87865,0,123,0,0,0,0,0,0,0,0,0,9,80,0,2,0,0,0
2022-05-07 00:17:00,71,0,2,1,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,18,0,0,0,0,28840,0,123,0,0,0,0,0,0,0,0,0,8,2,0,1,0,0,0
2022-05-07 00:18:00,73,0,2199,45508,36,854,1033,3,0,192,86,0,425,105,36579,0,0,0,0,19,375,0,0,0,0,153230,423,124,0,1,94,1,1,108,0,0,0,1004,126512,0,46541,0,2,0
2022-05-07 00:19:00,72,0,0,37,0,0,0,0,0,0,55,0,1,0,1646,0,0,0,0,0,18,0,0,0,0,45762,1,125,0,0,0,0,0,1,0,0,0,10,2,0,37,0,0,0
2022-05-07 00:20:00,74,0,1472,200,2,0,0,0,0,2,59,0,55,0,15397,0,0,0,0,0,87,0,0,0,0,55726,55,126,0,3,6,1,1,1,0,8,0,125,477,0,201,0,0,0
2022-05-07 00:21:00,75,0,0,22,1,0,0,0,0,0,56,0,6,0,551,0,0,0,0,0,23,0,0,0,0,38107,6,126,0,0,0,0,0,0,0,0,0,20,135,0,23,0,0,0
2022-05-07 00:22:00,77,0,65,34,1,1,1,0,0,132,54,0,9,0,363,0,0,0,0,0,49,0,0,0,0,39250,8,126,0,0,3,0,0,0,0,0,0,39,208,0,35,0,0,0
2022-05-07 00:23:00,77,0,22,310,2,16,11,0,0,100,11,0,53,0,48572,0,0,0,0,0,38,0,0,0,0,96090,53,125,0,1,37,0,0,0,0,29,0,183,4162,0,322,0,0,0
2022-05-07 00:24:00,76,0,21,612,1,0,0,0,0,0,5,0,10,0,508,0,0,0,0,0,48,0,0,0,0,30116,11,126,0,0,5,0,0,0,0,0,0,64,100,0,613,0,0,0
2022-05-07 00:25:00,76,0,0,2,0,0,0,0,0,0,4,0,1,0,1168,0,0,0,0,0,8,0,0,0,0,36004,0,126,0,0,0,0,0,0,0,0,0,9,10,0,2,0,0,0
2022-05-07 00:26:00,76,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,86807,0,126,0,0,0,0,0,0,0,0,0,7,2,0,1,0,0,0
2022-05-07 00:27:00,76,0,0,4,1,0,0,0,0,0,4,0,1,0,728,0,0,0,0,0,8,0,0,0,0,42281,1,126,0,0,0,0,0,0,0,0,0,9,66,0,4,0,0,0
2022-05-07 00:28:00,78,0,2132,44279,57,477,554,0,0,170,40,0,536,0,5094,0,0,0,0,16,2845,0,0,0,0,209088,514,130,0,12,126,4,4,0,0,2,0,1438,72608,0,44833,0,1,0
2022-05-07 00:29:00,76,0,75,277,6,7,17,0,0,50,8,0,34,95,2836,0,0,0,0,0,181,0,0,0,0,37974,27,127,0,3,15,0,0,2,0,0,0,184,216,0,294,0,0,0
2022-05-07 00:30:00,75,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,31136,0,127,0,0,0,0,0,0,0,0,0,7,2,0,1,0,0,0
2022-05-07 00:31:00,75,0,12,72,1,103,110,0,0,9,49,0,59,0,1943,0,0,0,0,0,51,0,0,0,7,179787,59,127,0,0,58,0,0,0,0,0,0,36,18694,0,182,112,17,0
2022-05-07 00:32:00,75,0,0,61,1,86,91,0,0,7,43,0,51,0,1393,0,0,0,0,0,34,0,0,0,6,163192,51,127,0,0,49,0,0,0,0,0,0,26,15230,0,152,99,15,0
2022-05-07 00:33:00,75,0,6,71,2,101,108,0,0,10,49,0,58,0,51124,0,0,0,0,0,38,0,0,0,8,268119,58,127,0,0,57,0,0,0,0,23,0,26,20105,0,179,114,17,0
2022-05-07 00:34:00,70,0,1,65,1,100,105,0,0,7,49,0,59,0,4952,0,0,0,0,0,34,0,0,0,5,153283,59,127,0,0,58,0,0,0,0,0,0,25,17794,0,171,117,18,0
2022-05-07 00:35:00,70,0,15,60,1,92,98,0,0,5,45,0,54,0,0,0,0,0,0,0,31,0,0,0,4,124323,54,127,0,0,54,0,0,0,0,0,0,24,16697,0,158,108,16,0
2022-05-07 00:36:00,70,0,47,64,1,92,97,0,0,21,45,0,56,0,28628,0,0,0,0,0,33,0,0,0,19,483123,56,127,0,0,56,0,0,0,0,8,0,24,16997,0,162,112,16,0
2022-05-07 00:37:00,70,0,2,67,1,86,89,0,0,7,43,0,56,0,2678,0,0,0,0,0,31,0,0,0,6,159293,56,127,0,0,55,0,0,0,0,1,0,23,16295,0,157,111,15,0
2022-05-07 00:38:00,72,0,3767,44830,33,2437,2894,0,0,145,97,0,644,0,8641,0,0,0,0,32,565,0,0,0,6,290552,633,128,0,2,197,1,2,0,0,5,0,1445,370904,0,47724,111,18,0
2022-05-07 00:39:00,71,0,6,79,2,93,106,0,0,57,45,0,60,95,4300,0,0,0,0,0,37,0,0,0,5,163504,60,127,0,0,58,0,0,0,0,3,0,30,15829,0,186,114,15,0
2022-05-07 00:40:00,71,0,0,70,1,87,91,0,0,7,45,0,58,0,921,0,0,0,0,0,31,0,0,0,6,163903,58,127,0,0,58,0,0,0,0,1,0,23,15507,0,161,116,16,0
2022-05-07 00:41:00,71,0,2,67,1,83,87,0,0,8,42,0,56,0,6057,0,0,0,0,0,30,0,0,0,7,184997,56,128,0,0,56,0,0,0,0,4,0,22,15070,0,155,112,15,0
